Date,"System 0-A
(纯规则 S4)","System 1
(纯ML)","System 4
(ML+ATR+BBL+TOCE)","System 5
(完整ARMS)","MA均线交叉
(5/20)",B&H
2022-07-27,568855.3855258983,1209914.0597898401,1011722.1110785125,982128.2232512682,1215697.6838620736,1396997.0645774328
2022-07-28,586320.3102132762,1212588.9677514196,1013742.4382869556,982901.3513724416,1221268.7947117523,1405823.6449769014
2022-07-29,582611.8658263268,1188791.4104770937,1022916.755669546,990332.1229057618,1276581.0946100773,1395277.0131999096
2022-08-01,574871.0716414914,1177173.4899369609,1025180.3485097905,991383.0187009686,1291402.2451421183,1397319.6999978183
2022-08-02,557385.0975564556,1148440.2193402331,1004772.8289051465,973937.471597097,1223731.737949458,1350760.246377469
2022-08-03,534496.1656477296,1139328.0184005138,994206.1373477869,971957.6562174351,1212762.282779043,1338950.7129986545
2022-08-04,539730.7182528323,1150012.152089401,992511.5777025969,973277.6665854689,1226176.666836253,1359052.9973841023
2022-08-05,525610.8190292129,1155575.2860075415,995579.5485498356,972212.1626786976,1205535.1712638491,1375117.9415765621
2022-08-08,560602.8029804206,1161403.1560117544,1008140.5295280066,980174.7311727597,1267382.8004967892,1385788.1162432847
2022-08-09,567955.1295193328,1155260.0257044218,1009629.9198742309,983942.0078132893,1270134.9858059397,1385392.6474397164
2022-08-10,598396.1391269121,1154809.9265754416,1018243.8094719297,988205.2387246465,1328360.9149987146,1385346.23567426
2022-08-11,590952.6740898226,1157668.6354817068,1015365.3055281664,988962.009529912,1312537.2775197115,1402581.246050045
2022-08-12,579285.473878463,1163258.437607334,1012885.2413334256,990177.4192399177,1282733.3522965747,1400871.3439767344
2022-08-15,602834.8794441503,1158816.166882781,1021734.9622386551,988942.7218160663,1344122.694092957,1400744.800671572
2022-08-16,596047.6989091104,1177359.3608647233,1028053.2743339372,990532.5847055024,1332024.7426750322,1404487.3896350113
2022-08-17,582833.0572392078,1183945.3049107722,1023761.5132431027,989895.5529082712,1301674.7689118523,1411246.1725463085
2022-08-18,584225.7022019015,1179763.1531393987,1019409.2224954446,987750.2426706963,1289830.5244091041,1401508.7186115342
2022-08-19,562328.824849393,1167348.2906077087,1010422.1574505421,982264.7450624466,1234470.705746284,1390782.942929113
2022-08-22,569023.0549317135,1185879.227489071,1016893.5737449256,985571.6507579517,1239909.0420479192,1396657.5135585733
2022-08-23,578155.3324290637,1181669.1450103775,1025223.3129825784,990368.9314852268,2588002.9092503195,1453997.827442219
2022-08-24,551354.7475990262,1155751.4683464244,1012165.7018681102,984606.4332811165,2452994.769126594,1420180.562820046
2022-08-25,544066.5498077923,1157652.3966766968,1006074.2216908763,979631.9170677043,2544275.639406457,1427366.5555905288
2022-08-26,520957.49244226795,1144263.5080332188,993122.8717582088,973300.2092559389,2369515.3906003134,1418335.1175848937
2022-08-29,525110.2974894419,1146955.6772982778,996265.7825253841,972947.2826925477,2381040.517851229,1420787.6568259583
2022-08-30,527067.9728273172,1142706.875938086,997276.8432046698,970592.3755229542,2467352.099278995,1422116.9076541634
2022-08-31,500608.15132918867,1125155.6246539438,981567.3680997933,958897.1481882273,2464437.967567808,1401134.9954506804
2022-09-01,510265.1671543241,1130679.7202101506,991748.1159429735,967219.8864522699,2440279.8126223725,1395929.5489946262
2022-09-02,520299.9421632874,1131145.3398615755,1005973.2807647907,966626.4963982616,2590631.9327217336,1404169.498157342
2022-09-05,513315.5299687024,1132639.0231592853,1002478.4071357124,972107.0072203703,2488815.0260558235,1403916.7766322019
2022-09-06,537576.4394897319,1135250.570573289,1008417.4689120466,987847.5918245724,2493135.8188083274,1420953.425155904
2022-09-07,537310.7644360464,1133992.7792248086,1004910.7728000588,987104.6346903617,2491051.1030854927,1422512.5704788386
2022-09-08,574546.7524861557,1136850.6641226758,1010670.0871040387,1000455.7367832412,2482147.8592047854,1417704.5911301663
2022-09-09,563397.2423077233,1135755.1959734096,1007159.9596746871,997060.6060437482,2383213.6909985677,1426087.6514024294
2022-09-13,556183.1114203037,1133146.4836792785,1012834.1280727229,990551.5159510334,2367026.3763016434,1432533.7524958134
2022-09-14,555804.3376580847,1131317.1342803198,1008681.9625299762,989970.2308777827,2329264.804695391,1421791.7435622981
2022-09-15,546673.492767028,1116133.0216340725,998226.6331720452,985022.7732725309,2162760.3227900197,1397869.1007810629
2022-09-16,547502.0607130246,1102947.7954090359,993103.0368200791,979242.8439830308,2167015.2229514415,1364276.2624001221
2022-09-19,543909.0943515614,1095977.9529301662,991216.3982279003,978560.4999954455,2233815.7700810567,1350326.5287233328
2022-09-20,552360.2919856039,1092375.123298318,996392.5979458136,978716.977115957,2246741.382935244,1366308.0540054312
2022-09-21,548316.8776947155,1088383.0450938877,989221.7678036772,980571.3108471578,2182827.2560245427,1365569.4697936769
2022-09-22,542826.410443766,1087222.893313998,989688.2967286868,978849.2326554519,2192633.871276583,1355847.3581473767
2022-09-23,527221.1495090958,1083355.9603052663,986451.8559564325,972096.0211188835,2184842.6585151213,1338741.7577623273
2022-09-26,518758.3236166091,1076788.8263376686,991534.6558198036,967355.5859419412,2178842.4843019526,1313626.9909147655
2022-09-27,521668.9722569475,1076957.7137144713,1003075.8809285166,965820.8119989987,2265050.1822885964,1342255.1838519615
2022-09-28,506591.56540294783,1065044.5860705385,994829.1731882109,964308.8280303264,2302593.400973986,1313498.790314396
2022-09-29,518031.98501365376,1058646.9288393017,994976.148300768,962672.1481301057,2283779.5530233583,1310486.432350286
2022-09-30,502945.49819552887,1059820.5382503408,986580.3006546852,962276.8979783993,2211119.9772498775,1300945.3766867747
2022-10-10,499599.9609776684,1044936.6079401124,984625.1628064408,962183.0759808464,2163213.7553518107,1277730.2657149083
2022-10-11,496372.87385414814,1040387.2787678093,985200.0554931219,963230.516976234,2145589.7610597205,1277953.6075868232
2022-10-12,499387.8656550686,1042546.915196186,984488.3775902673,966461.0689815772,2092087.6563313194,1301127.632707269
2022-10-13,487777.0381237372,1034942.4917220252,978801.9956748437,962193.7945359689,2117739.911759991,1305117.4189623778
2022-10-14,501710.0930893368,1039136.8302062909,988335.3529064059,969926.4280932804,2157281.479981777,1337619.527613426
2022-10-17,501967.6137599293,1031352.2051086852,977153.6367613199,960476.3796677393,2229480.178383941,1354188.8392711435
2022-10-18,515619.99057599786,1031145.5335755632,984935.8019995141,962433.8172339047,2295896.287201427,1355247.2482483203
2022-10-19,517902.3585591587,1033155.9070616817,985954.3975948927,960141.6144349867,2359300.0357912905,1341832.7717669213
2022-10-20,509452.88799585484,1027182.5620892284,979964.4369546134,961922.7002917115,2320797.6783300587,1338499.897591499
2022-10-21,521848.2713703909,1029106.2747073855,987215.8028239964,959737.1981931279,2244096.6186817396,1337960.1122538717
2022-10-24,513571.4284352185,1022403.1814292358,981428.6243958246,958083.9954825217,2157404.4732855717,1310869.4951733262
2022-10-25,532120.0127159912,1016630.4873638209,996276.8538048023,954607.6932824196,2083188.312292482,1307773.498958777
2022-10-26,542575.2046262298,1020856.5324145892,1002167.1959529286,954925.5070191144,2100794.2441020682,1324088.4621659801
2022-10-27,535531.7005584276,1015516.4671252408,997314.2481083254,950049.365277887,2075852.1706103187,1320413.218506806
2022-10-28,521883.7113287291,1016435.3995806889,989401.4512014838,944468.6120479455,2099976.4887140384,1277842.3665824637
2022-10-31,521968.0058185274,1024063.555349993,990409.7527410743,946116.8716164526,2128743.7377693895,1282217.1971142401
2022-11-01,525927.7489233875,1029080.062459118,992831.5579372905,948203.6264189344,2146766.9770813524,1320936.6642131316
2022-11-02,539582.505750008,1029414.9554201689,1000304.8889643699,949000.7671080604,2149586.3692664444,1339495.1706681177
2022-11-03,557183.8260627773,1036001.2350339828,1009734.5694170911,948312.8643367954,2178845.626403525,1337319.7799558921
2022-11-04,550372.5867735923,1036280.8007554323,1011917.5764403243,955879.1654928391,2160066.0129065574,1365230.9461872233
2022-11-07,541244.487747165,1031526.64209858,1006687.1738273473,957022.6850462442,2104606.987621458,1374547.0110234125
2022-11-08,534914.8343029245,1025552.8832962404,1004754.6848097662,955065.666959404,2080382.1454800954,1372064.0229163715
2022-11-09,552957.7657144892,1020642.0724346202,1009830.1578201046,957081.0811748614,2144264.6028594035,1371733.6130615727
2022-11-10,540551.5253749302,1014195.5792094796,1004135.959781108,953414.556111928,2102778.8357997104,1366894.6422363587
2022-11-11,534214.5335379851,1015917.2075836906,1002660.4711363658,954371.6565114097,2091623.5067139042,1389447.9222252897
2022-11-14,525914.6560783102,1018198.1214524091,1005490.0963679224,947386.3010515315,2048296.2418641453,1392139.7725255436
2022-11-15,535907.9804790858,1021816.535578789,1009018.795085329,952593.4167151103,2108720.3601909354,1416098.2577238285
2022-11-16,527784.9550443096,1020634.6449135521,1016265.0802264453,950798.2757162731,2066553.2489059004,1410718.4371457093
2022-11-17,532079.1962451909,1020121.5992980353,1012513.3033451926,950369.1612783647,2058915.3221959956,1413526.1614185888
2022-11-18,537183.8306902754,1028699.1233594056,1005758.930471184,961232.7205368619,2034550.2244399267,1404960.335092457
2022-11-21,542189.2360107426,1032678.3709126168,1011486.9577626928,969119.7359163486,2046747.320363636,1401044.1814524494
2022-11-22,522962.26052890625,1025550.664954964,1004740.5216851593,962108.1389414995,1998887.5426091822,1390032.5421800448
2022-11-23,520532.04920298915,1015249.5165582546,1005625.3008964893,959657.0800127515,1983612.308093924,1381606.0357200159
2022-11-24,516559.4980148837,1016662.9931782297,999171.9355911207,957500.4138465176,2040684.9408185552,1382968.784673416
2022-11-25,509724.9166456936,1023895.6608778483,999913.1910346613,961230.2624239757,2050397.0664075443,1383318.3836026606
2022-11-28,507686.47946562065,1021046.8317604911,999191.2603170613,962249.8092807905,2038500.51704174,1371909.5207651767
2022-11-29,506996.6822221644,1038816.8593767969,1011333.4713612229,970688.8701341662,2141495.5586766237,1409039.3536424371
2022-11-30,505854.073814055,1027738.3534109673,1000994.8766357793,964506.3984578926,2096448.793000151,1409631.3090444126
2022-12-01,503165.2906989523,1032156.8861966571,1003823.658048631,970084.5246845926,2130811.2402123604,1424755.1068833417
2022-12-02,501425.7820321245,1032002.421776243,997348.5893180947,970081.5793594137,2107404.695443822,1422819.1613317104
2022-12-05,493198.8927933578,1045708.6862548064,1014129.5312869422,968963.0565583693,2085548.493073146,1443695.479345056
2022-12-06,497120.58990073093,1045751.3716091427,1007058.9468081018,975615.0137850016,2052276.8931529797,1446506.971871861
2022-12-07,500506.99131833354,1042574.6992457128,1014450.4430876105,977879.1202480592,2013758.4734444858,1446366.3347594647
2022-12-08,498570.86211933615,1036520.3084539993,1009709.3920077726,978122.4290731498,2051934.5159174653,1444097.04391863
2022-12-09,494106.57268939307,1038832.9488983778,1009678.4976466148,979854.0654455646,2046937.7476089448,1449108.8568157975
2022-12-12,489567.89388621686,1038431.3247258948,1010339.2387764303,978820.3452281203,1998936.0310115388,1436762.259660672
2022-12-13,483281.32778445573,1033356.426120313,1012721.4514178257,985826.1510811342,1978831.577153189,1436198.7697011654
2022-12-14,470308.0795975885,1033101.9201396379,1017414.3950710525,986748.5425157353,1953562.5569735747,1435197.5999592582
2022-12-15,468246.3740581698,1032510.7442359894,1008720.5260601431,980363.078438644,2002097.9661574105,1436548.923900439
2022-12-16,473001.87223243323,1024522.150033884,1009111.5762255852,976806.8615248752,2033664.9298153883,1429534.4445361153
2022-12-19,451712.0305843168,1022882.2117647034,996957.0421999211,972886.7049512631,2010656.0338545013,1402462.839401026
2022-12-20,450343.6514098812,1012077.5717286491,980349.1491698611,959900.8440028732,1943199.7695042766,1391878.9096048658
2022-12-21,455792.8173426459,996626.715162733,972868.416378125,950478.0476633961,1915919.6517746497,1382557.2841487685
2022-12-22,451686.65939141053,990961.6326238379,966970.0439508726,945009.3235067163,1890626.698018471,1369528.6682300107
2022-12-23,446765.49406118906,990517.9537182996,968033.7062919164,942369.7192218452,1895329.6680760644,1368658.312595264
2022-12-26,443524.3673998778,998295.6254912708,969657.4159483131,941857.3771728247,1912180.6410077407,1383744.0785493846
2022-12-27,452058.3926542176,1006630.2604914412,974984.547688989,943129.1224203418,1930339.6112543764,1396349.0021102072
2022-12-28,451187.518184499,1010324.2872085156,977229.6009025533,948093.655711533,1873760.034010113,1385833.2536650328
2022-12-29,454170.34470747283,1002534.432186234,981109.0615944831,954369.1671307095,1876100.6258993866,1384251.9721972465
2022-12-30,452256.7423517558,1000092.6114316816,987295.2546714811,954299.3361614406,1890717.2264167094,1391662.4722584048
2023-01-03,447442.71756853117,1005420.6349385721,980203.9287498083,954390.6067747116,1855994.0529989123,1407899.4526338577
2023-01-04,457595.0951640788,1006470.8105110676,983218.6830095326,951935.192150057,1902995.751851422,1416156.5615146328
2023-01-05,450881.28580154484,1005272.3352562871,981401.7141595688,954778.88676057,1878558.2638326955,1429182.048317087
2023-01-06,442062.2856033321,1003696.7607754363,977213.4114220478,955339.4606500923,1835580.0687133253,1426256.285641502
2023-01-09,439144.91723495116,1009228.5061610142,973929.8579271622,954506.3600332547,1822357.3781197951,1438495.6081641112
2023-01-10,443341.35772609635,1008988.7333971688,974004.7910406466,954485.388163533,1798934.4053546472,1440599.465554951
2023-01-11,436693.0747946586,1002727.3279825168,968818.6941012411,950569.6741072698,1767533.4784115741,1432749.095310183
2023-01-12,427927.03287342284,993665.9436387017,963714.0442112435,927377.1805858653,1751832.6695758833,1432351.0478608792
2023-01-13,434916.8359976568,996676.2427560837,969484.134108942,949037.7506974239,1801247.475044762,1447825.0580341595
2023-01-16,444444.58199076983,1004940.4350014016,973885.1328552694,958824.4071141853,1792727.0010729427,1467289.7868698288
2023-01-17,439002.8726485781,1003591.1082490175,970063.1418336534,957618.9390246279,1783922.6226139502,1462360.0334788682
2023-01-18,438668.7084816138,1000794.4756882954,974127.087286627,954987.2656976054,1810848.4727898112,1463407.2033382384
2023-01-19,432987.19360854564,991999.6274686189,971109.8266634297,953026.8018664542,1825160.7652179028,1470236.3867889831
2023-01-20,432891.3591200696,1001314.5650386963,975740.8191311982,957192.7045292446,1804478.5710904237,1482156.8916041004
2023-01-30,430902.81682024116,1001679.619637639,968523.5141069563,952712.6974348231,1812034.782371608,1496544.2170605303
2023-01-31,447241.69549588073,1002993.5623520897,964837.8856958996,952928.9323730323,1821359.3519139255,1495206.225982658
2023-02-01,459519.77219710924,1006709.2593905743,990238.840090247,958671.3489812952,1930956.1377104453,1518389.13741956
2023-02-02,448587.7519159269,995803.146078478,990339.1817167426,957869.2820643988,1964110.2405037938,1522470.6646865127
2023-02-03,443977.6619365267,986050.6913245189,996136.2608508172,956702.2830706115,2029643.3952737565,1516368.254417878
2023-02-06,436760.49842475273,990552.1511669896,1000679.6245750525,957169.4672149486,2021701.078662636,1506513.6540281773
2023-02-07,438985.4049316448,996564.7533219483,995785.6210636803,957540.5795059757,2033614.8271915528,1516550.2047456827
2023-02-08,433163.1568207611,995130.7970067571,988679.1470997527,960379.2434599828,1999079.1333790836,1508257.031342786
2023-02-09,449114.5388892752,996888.4222854216,990748.6600082648,961273.7855503277,1993807.6983578529,1529706.9786495334
2023-02-10,453200.3305293089,1005265.1287255278,1000272.1972162757,973809.7154798108,2042270.5279461453,1532838.541393301
2023-02-13,473014.87040349277,1009630.1633510869,1006901.1157900434,972347.5106902097,2103329.865794362,1549762.0357023557
2023-02-14,472840.4964362996,1010617.3873195695,1013836.2685779998,974915.8443160297,2111642.938374059,1553555.8253837465
2023-02-15,462962.7068973123,1011240.7919682186,1010157.9448367978,979393.3997771967,2042843.0302834986,1548689.6364664945
2023-02-16,453711.92966976395,1001988.799843245,1003797.801175377,975851.4159886801,1993190.3020489514,1521622.2582189578
2023-02-17,445067.2114553209,997994.0530107158,1008443.2908327575,977609.4190579121,1986353.4753963745,1508756.8792210286
2023-02-20,460634.40524434805,1001095.3720650333,1010623.0237397493,985471.7835655478,2020813.6369604883,1537740.6165797107
2023-02-21,456259.55959847156,999099.1422482503,1020640.0313140996,993456.1368796645,1997202.711148014,1546758.455016541
2023-02-22,461865.0132726823,997626.5823578347,1026698.6402906171,993594.3808350738,1996462.7661979105,1543870.5839976647
2023-02-23,456681.6367365644,1003089.082014296,1025358.9721342842,992836.2949811433,1963026.0065092475,1539216.3773893078
2023-02-24,457670.73850685096,1000671.8012305202,1022668.9535351408,991905.9616551098,2002729.4584944595,1535957.5995825974
2023-02-27,448499.0825910192,1000176.0850888413,1015280.9808745506,989210.4558559442,1971807.9026987266,1525647.3957307467
2023-02-28,449470.41814682924,1001380.1568227576,1016101.7295940849,992315.65645937,2043282.9394488414,1540878.4494269472
2023-03-01,456188.0307020553,985542.8290970818,1016500.5025424635,994279.4084405758,2124176.9673582483,1559290.3130585307
2023-03-02,470982.3868026548,983915.194488712,1023157.0516428944,996482.6287387321,2175523.5382947284,1557360.6695019435
2023-03-03,466899.94756162283,979601.3496816381,1029935.5000677459,1000183.9475645259,2088479.058411523,1559527.7817144801
2023-03-06,456668.6030158422,978026.969900053,1025734.2294198533,1002406.3738867186,2049686.0224255293,1553228.253905597
2023-03-07,448949.1407365808,969369.571895585,1026664.6991006588,1003534.108970288,2018460.827904819,1528505.264399735
2023-03-08,449530.2298004273,970216.8960559727,1021200.3477801979,999621.3839032133,2048943.9147881162,1531852.438790338
2023-03-09,440824.14009830385,971499.4277675379,1019958.3741780279,998557.0491288698,2011109.077874192,1529857.5310666312
2023-03-10,425312.9679435083,965337.3241559566,1009816.4010223954,991091.8143122144,1964066.7912026446,1506748.987659118
2023-03-13,432779.7194120314,964738.6414868894,1018964.6288580622,1002745.5478096857,2020971.3774613594,1517316.9695835493
2023-03-14,417349.429373661,952519.0091051948,1012536.2748740136,992906.6351739274,2005372.7349664813,1499995.0487991462
2023-03-15,418571.6069079685,952769.9520145505,1015389.3711102725,998149.7730949109,2017846.4747951867,1513638.7110520317
2023-03-16,410964.46258749324,946326.186413529,1010804.0002982422,992178.6014207001,2026688.4242355842,1493001.2880766664
2023-03-17,420917.38016959885,940600.0607628382,1016922.0113762424,999159.2469552837,2086023.9314474436,1503864.7407892726
2023-03-20,403677.22563044477,938384.0817995971,1016544.5113000025,998407.3377507675,2066452.829560983,1495348.899926243
2023-03-21,415383.768596173,953115.9645533779,1017398.1797034283,1000895.8681027606,2071136.4364542025,1517476.7149365996
2023-03-22,411276.4831092387,950687.4627648162,1022123.8953798745,1002612.292872823,2116986.571583455,1528663.002959406
2023-03-23,423969.4952783727,951160.0204808963,1035584.4131024505,1013958.539956682,2143143.5427736803,1537216.9069615407
2023-03-24,431883.05359692813,951576.3598252917,1035890.7651732281,1013238.2290272259,2167131.5252695545,1537585.166952857
2023-03-27,429358.8138152679,944003.1062528741,1027580.01568265,1006426.1549421332,2162738.6494406406,1534050.7090536917
2023-03-28,412897.16672329133,948161.5670824529,1028744.7155621075,1005071.3343201716,2123168.769816616,1527992.672765424
2023-03-29,411676.83866579883,937403.2276257925,1021332.1577547779,996655.5338553373,2067752.4949859323,1522609.6565208945
2023-03-30,405185.928924771,934047.7433153545,1017331.0986830366,996338.823689484,2072447.752119571,1522599.4550308129
2023-03-31,425916.6342658017,959242.1006542015,1023938.276452167,1002561.8627760926,2129571.4831145084,1538105.4645425153
2023-04-03,455874.9117265169,967416.8356880684,1034040.9291873563,999811.8563350763,2159147.4156848346,1556707.872101315
2023-04-04,450315.6819134595,962653.2137660419,1028537.2807508698,1000549.5428176012,2151133.4203256164,1552511.302743955
2023-04-06,471009.0141429001,965145.5044588975,1034402.004391857,1005716.4042510284,2234783.725601621,1552927.1807362277
2023-04-07,469314.16811762354,962846.905086801,1029757.7916368743,1006358.8701858957,2225770.2100660265,1568060.230770224
2023-04-10,441369.36928166385,963894.6864542558,1029260.798208334,1002771.1685040215,2112674.8981595845,1553189.3716255794
2023-04-11,451728.62649153825,972830.2100047491,1041314.8654998891,1003899.4064071069,2124235.684267293,1561213.3208792242
2023-04-12,470732.519884464,982921.5785308767,1046004.127362705,1007835.9598774596,2197434.3560774494,1566174.907678595
2023-04-13,440321.5252943262,984138.9832033309,1037765.4664465794,1005289.424997111,2101668.0210647597,1550913.3629815013
2023-04-14,441699.9149775209,988147.5489127855,1037428.2662197552,1005064.9341344557,2120719.4085593685,1555325.5310713171
2023-04-17,432729.36060474196,999354.9620695469,1046673.9632902496,1007268.2877444042,2115150.5169181023,1557165.48343933
2023-04-18,459991.8803298868,997079.0890335304,1049501.0566512386,1002692.5666904632,2244819.229383342,1557836.2555635113
2023-04-19,445501.77485763497,1007161.4395764314,1054791.974541726,1001256.7348574721,2168801.1253173933,1547648.7902369394
2023-04-20,476639.0963668627,1007929.9097743462,1054547.3968967062,1002226.8759492636,2297894.2495330614,1537986.4290945167
2023-04-21,443978.3776798531,989099.4690823166,1052773.4297634503,984187.0452600002,2220919.829342483,1500629.4441127193
2023-04-24,446102.98755598336,984533.8956182328,1058711.1093824399,986930.0080488236,2228496.8412306514,1491135.0419499753
2023-04-25,456153.44276086777,994053.4819425283,1060411.2453440472,1006149.5634679968,2241475.8517065896,1475141.9762334768
2023-04-26,424383.21180766553,997004.5978031246,1053362.200976045,1012693.1562099905,2172192.1143193613,1469019.565719839
2023-04-27,401182.8623754275,1004093.1375192184,1051599.4341447835,1012603.9561468745,2126880.0248176726,1481302.9000336067
2023-04-28,423902.1631313469,1015998.9510126674,1051531.6329443722,1004696.347936563,2246460.4642649717,1508411.0162308018
2023-05-04,405342.45983931405,1020652.1322612343,1054822.788304112,1010068.9776900257,2269939.288648611,1517901.0559801098
2023-05-05,408582.2262590197,1023579.4194915375,1038819.1648899779,1002660.0525529427,2259091.1331394203,1512513.2908951354
2023-05-08,418287.4254541662,1021397.2895149001,1038921.6724045001,1007309.7837248242,2395227.39209632,1525824.3888464482
2023-05-09,413721.4566177934,1012004.1849656281,1034056.8838044077,997391.1966989377,2327472.5044400385,1507148.704732719
2023-05-10,411960.9078000428,1004770.4381748213,1024767.3998840977,996753.7204507939,2266761.7726802304,1505015.2566060072
2023-05-11,404677.8335661149,1002354.7176140309,1022833.7114519353,1000388.6457782096,2228987.552402354,1510569.947016007
2023-05-12,410126.00660897524,993011.238813449,1013779.7736818399,998477.2896566476,2248483.3451576233,1493911.9674855857
2023-05-15,412105.087704038,997895.0327685247,1018664.7296156493,997375.2208415393,2252001.3834362584,1504606.390905648
2023-05-16,396498.9559156843,1002258.5245265473,1028264.2204761413,994853.1202043756,2269403.7108756676,1491285.7742661664
2023-05-17,389064.0848250844,1003715.0302241481,1041307.3222681687,999562.1126164052,2322188.4265677244,1496973.4803808704
2023-05-18,399142.1408505637,1009564.9233219874,1046173.3327310889,1001431.5644358476,2357711.9885191447,1506930.8782055124
2023-05-19,398063.61043227563,1008073.4169681829,1039508.3528256032,999704.6717807705,2384213.900877842,1501152.9662908884
2023-05-22,393747.6184591909,1009240.8873885734,1039919.9155746289,997285.9906126366,2356761.7706152294,1507340.715842003
2023-05-23,385660.4752883692,997608.0033911897,1029938.1945775227,985765.5961670751,2262779.156485256,1490616.9061825846
2023-05-24,383758.7420740613,994714.873716794,1022694.403425853,989275.8693714305,2209659.869815531,1479043.847152573
2023-05-25,388382.27390833956,999753.0755511391,1023705.7754629647,982619.8728415255,2153416.795269,1477979.1633999513
2023-05-26,400268.6352820891,1013198.805937678,1033058.2330882997,999413.272925841,2223531.4513580096,1489100.749626913
2023-05-29,407037.261674615,1022234.9283208397,1048023.2999476946,1006455.8591863823,2171159.655626191,1482972.7701857851
2023-05-30,411750.044019016,1016978.8388419129,1042803.605846825,1010443.9822545043,2115293.536472326,1490306.3745952093
2023-05-31,408975.18960254383,1015517.1498976564,1040174.1508404983,1016809.8504850367,2117759.202978791,1483295.6469567781
2023-06-01,403162.3262496972,1015358.2405321968,1038442.851960339,1021346.8767364997,2117309.61104318,1487958.932449051
2023-06-02,395942.1647315287,1010508.4045996076,1032146.9155694441,1022327.7222633489,2122540.888739028,1506539.7798279428
2023-06-05,405074.4863404712,1023059.9610873258,1047020.5028347891,1022052.8695081038,2113186.846587659,1511562.1471951583
2023-06-06,400776.20563017647,1025489.3257121218,1044818.1264869818,1015306.6253251495,2115418.0108275297,1495117.3451775028
2023-06-07,400603.18071815086,1027862.899810045,1041468.3980803268,1013894.2080457386,2088597.0876597355,1490051.7240024186
2023-06-08,393374.9050167643,1022784.1030840843,1024592.0458340874,1008216.8068548039,2088622.676703447,1488214.5869463738
2023-06-09,412462.4532054406,1041470.1247538878,1045547.3286635469,1022361.2013867841,2177985.6885172944,1499648.3596106912
2023-06-12,425798.27075172623,1070893.5293639435,1066435.793423437,1021806.2614742923,2226279.753869144,1506868.5096757968
2023-06-13,437452.9900030166,1072048.9412169107,1068719.3822895768,1028340.4599999575,2256432.2981056822,1508378.0726510398
2023-06-14,457257.6711700544,1069709.7307501752,1073035.0218191945,1032117.6575424038,2285249.22087894,1515772.371633262
2023-06-15,462335.51820971,1077417.656159922,1069906.4280734733,1030076.0484515682,2304466.166607904,1525810.3289176526
2023-06-16,479098.66174803744,1082672.3084648338,1091077.4766003878,1034638.8039312357,2384272.841627781,1540834.4499871254
2023-06-19,489738.26227781165,1082375.709765539,1105153.2620817872,1032130.0844129157,2514197.623411181,1537871.9045722424
2023-06-20,477978.17782598146,1090350.6964877248,1095119.2226274202,1030379.7102119006,2448928.6331355036,1532092.5059284435
2023-06-21,457230.55316726735,1081056.2946929003,1085223.9093741176,1028229.3352410214,2410313.165417142,1507876.7545194435
2023-06-26,418919.31719610014,1075893.0137859567,1076065.092303156,1033815.7459830918,2359583.5386397494,1486112.0021670486
2023-06-27,407651.3134732391,1088567.9052618705,1087711.735833264,1045736.3458919539,2367876.1260050456,1510039.9177095916
2023-06-28,389277.83644194214,1087387.3065644086,1083638.9493399032,1048063.1805086392,2297380.3589727185,1503827.0126842668
2023-06-29,391449.22418058175,1094728.0320362982,1092128.0384011746,1051996.3177540044,2325577.9451861396,1506553.183068728
2023-06-30,397560.11547921237,1103568.2125690922,1106699.1157253836,1054731.8916277464,2392563.886529212,1523980.8704925796
2023-07-03,397216.64683012216,1106232.9918389993,1127337.9487842682,1073804.2532291736,2344751.7236165544,1541691.1885007531
2023-07-04,398578.62726184644,1110897.1770836,1122319.9119761663,1075533.5987141978,2299687.485012822,1547678.573205567
2023-07-05,389545.30916245584,1106152.8298250877,1104094.2586559479,1070035.1404047348,2292584.1658401014,1532602.1963667185
2023-07-06,388225.31457316526,1106124.7572260152,1100874.9776194165,1067869.3835600633,2276865.3245381843,1525722.7436692794
2023-07-07,379958.2645685499,1099104.8266176733,1095984.281086896,1066798.7295484422,2240103.5703460393,1518374.0076418396
2023-07-10,381517.4301262264,1094291.7243308339,1090429.161386457,1060824.920594273,2200081.5619825562,1520441.0284841906
2023-07-11,385864.8389183898,1101263.6063180948,1095481.0603131573,1066321.1259033657,2206348.7820495567,1532504.0946397127
2023-07-12,369364.0528233763,1074944.6709548447,1074571.8361101553,1057053.8428783081,2184098.740748236,1512212.377891273
2023-07-13,384546.84601919167,1087963.300525103,1103945.239786439,1062225.4554241728,2147174.6497232,1533842.8139649774
2023-07-14,400998.6740190498,1104200.773061775,1125801.4487137946,1076843.5828463547,2225832.7728593117,1537454.8064701066
2023-07-17,392711.07787460287,1106789.512436359,1114185.9055592297,1073519.049330801,2209347.5256240275,1533922.090817848
2023-07-18,385876.57600176363,1106771.1960411016,1104859.4553500798,1069429.9712344739,2186733.908065501,1532946.3362513452
2023-07-19,385494.67347816797,1102636.6249940344,1098668.1291102495,1070346.8103577227,2205795.943258368,1534117.2419001618
2023-07-20,372210.4411441849,1086841.1220894177,1083839.259771796,1067358.7746608588,2241289.937063706,1521800.9690256903
2023-07-21,370592.0349259481,1059659.662527014,1062320.3093021028,1054603.9301513452,2165581.4912611274,1517841.4761538445
2023-07-24,372614.8844583189,1068936.006298211,1067043.3317918563,1055835.0895007276,2205857.040100795,1519755.5809728988
